textID,tweet_text,sentiment
1965951283,@crescentdreams everything.  *weeps*,negative
1965951449,@NanaSuzee i'm on my mobile so it won't let me  but i can't stop thinking about you ;)x,negative
1965951894,tomorrow should be good. but apparently no movies,positive
1965952008,...Nomore adventure time,negative
1965952473,AHHHHH I needa hurry up and shower before this &quot;HUGE&quot; storm hits,negative
1965954000,@mitchelmusso i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,positive
1965954306,Am listening to Darren Hayes's Spin. Am talkin to my wacky friend who's going insane. I ain't at all tired and I'm messed up bout things.,negative
1965954314,fml. i stepped on a needle.. ouch.. waaaaa  damn drycleaners,negative
1965955634,wishes her love was coming home,positive
1965956871,"the muscle in my back is cramping up, hurts so bad! owww",negative
1965957124,"is sore from weight lifting  However, it's the good kind of sore that gives you man-boobs you can move with the power of your mind alone!",positive
1965957431,It was my fault for leaving my flip-flops outside my locker while swimming at USF Koret but why oh why would you want to take 'em? #R2IMT,negative
1965957463,Wonders why its so hard for me to concentrate...,negative
1965958098,"Uggh everything, I'm sending you!!! I keep sending it to my Twitter. So I have to forward it to you!!! I suck at life",negative
1965958170,"@LisaSpangenberg sadly @Dawno isn't me. It's some1 w/ 1 follower 1 update &amp; hasn't used Twitter since May 1, '07  I wanted that name, too",negative
1965958242,"riding daddy's bike (yes a man's bike, very convenient! NOT) in the dark without glasses on. i was scared  but i survived HAHA",negative
1965958282,"@yelyahwilliams it could be a bad idea, Hayley",negative
1965959493,good night fellow Twitterati. back to work tomorrow,positive
1965959710,Writing this paper is a lot harder then i thought . LOL,negative
1965962069,@robluketic damn i always miss it,negative
1965962237,I got into a fight with the pavement. I think it won  poor little knee,negative
1965962366,Had to stay home while my wife takes my daughter and a few friends out to Tokyo Steak House - sadly my body is not cooperating today,negative
1965963225,This &quot;Monarchy&quot; is gonna bleed ALL of us dry! We are nothing more than slaves to the pigs in D.C. I don't reconize my country anymore!,negative
1965963366,Saw the UCLA bookstore...now convinced that every single major university has a better bookstore than @ASU   Having fun so far!,positive
1965963976,crazy kids won't nap!  I think it's the heat... and I still have to tell them that they can't go to Grandma's cuz she's sick,negative
1965965112,was late,negative
1965965190,"Hi, my name is Kate and I'm addicted to mm's!",negative
1965965380,getting dinner ready not much going on in my life it seems,negative
1965966084,@summerkristine i want you to go walking with me!! but i still miss my satan,negative
1965966737,ahh im getting really tired and ej isnt up yet! im might have to go to sleep without talking to her again,negative
1965966808,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don't even want her, but it's still odd",negative
1965966891,"@lorrieb5 did you see the 15 sec clip of the New Moon trailer?? its up on ETonline.com ...check it out. its a big tease, though",negative
1965967093,Jeff was right! Call of Duty pwns. Now i just gotta figure out what to do with this xtra copy of Wolvarine I bought earlier this week.,positive
1965967633,being at work while sick blows! kill me. i feel like crap,negative
1965967874,"Was outside playing ball with dogs, now all hot and sweaty",negative
1965968110,I have assignment due by midnight in professional writing class &amp; I really wish I was already done with it Luv writing thought Id like it,positive
1965968335,"It's 20:50 hs and i'm still at the office...really tired,wanna go home!",negative
1965969040,@Bnever oh darn i'm not in london,negative
1965969124,"i'm sorry i'm neglecting you, twitter.",negative
1965969489,head hurt,negative
1965969522,"Wishing laying on my side wasn't the only comfortable position, I am tired of laying",negative
1965970519,My preorder of the Razer Sphex shipped today. I'll be paying to review it because Razer is ignoring my emails,negative
1965974555,@Impala_Guy Would luv to hear music too but iï¿½m out of batteries - the tv plays besides but i think this is some kind of vampire movie,positive
1965975857,im hangin out with my cousin holly and tlkin 2 my grandparents.......  my phone went dead,negative
1965976338,Its summer and no one has texted/called me. Im a loner,negative
1965977134,THIS twitter is driving me nuts...WONT LET ME DOWNLOAD A PROFILE PIC!! ...guess i'll keep trying!!,negative
1965977279,"Apparently Paige is partying with Rose Jenn and Adam again, without me   My child has such a wild imagination.  ;)",positive
1965977499,I am not doing much  all well!,negative
1965977607,@angelealain  Hope you get to spend the weekend at home.,positive
1965977924,http://twitpic.com/67x7n - MISS THEM ALREADY,negative
1965978131,@POPPORNBLOG ouch  does picking your nose count?,negative
1965978366,@Amalari  I do not mean to laugh but a little giggle did come out - sorry,negative
1965978469,"Sad I missed @tylerhwilliams going away party due to too much work, but I really am gonna miss that kid",negative
1965978693,"slept in, missed bus, train delayed, doesn't stop at my stop, late for work. fucking heelllll",negative
1965978707,Hates bleech!! Messed up my black outfit,negative
1965978860,why must the weather b so nice and then so bad all in 1 minute,positive
1965979384,i have to poop...  @sleezye89 is hogging the shitter,negative
1965979712,about to rehearse...starving!!!,negative
1965979906,7.53.  7 minutes till 8. This is not my best day.  I`m late for class again.,negative
1965980003,"can't find my trusty hair tie  My hair will spill all over the place when I run!Mom's bands doesn't work for me,normal ones hurt.(((",negative
1965980226,It's a really warm day in Seattle! My reeses chocolate is melting!!!,positive
1965980697,"ugh gone through 2 new phones and now my screen is black, which means no texting",negative
1965980911,"@OfficialRyChris *waving* you wanna come get Diablo, he barked so much til he made himself sick",negative
1965980958,Ok.....Twitter is not near as exciting as I thought it would be!,negative
1965981430,My mouth hurts. Wish I could cut my head off,negative
1965982042,selling my drumset  sad day,negative
1965982690,"today was GOOD  , that little girl hollie in bgt , just me or complete sympahty vote  ! how cute is aidan davis :L? tweet me  x",positive
1965982750,@chaselongbeach at least she doesnt try to violently hump you like my (female) dog does,positive
1965983756,"omg, NO ICECREAM",negative
1965984083,I got up early to pay bills. I figured its like a bandaid if I get it over quickly it won't be so bad... I was wrong,negative
1965985104,"@robluketic Shoot, Rob I missed it. Just got home.",negative
1965985144,i just got my nails done n i already messed them up  Alejandra &lt;3,negative
1965985261,"@kericontrary not  you, me, just drank too much.",negative
1965985456,"@iCharlotte My original non-Yahoo acc. was deleted when they got bought-out  But it's not too bad, I don't receive any Yahoo-spam from it.",positive
1965985704,http://twitpic.com/54khn - I am very sad. They cut down my Pink Tree. I noticed it when I left today to get Betos,negative
1965985723,ugh lost the remote  gotta actually move to change channel wtf #twat,negative
1965986238,"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",positive
1965987026,OOUCHHHH I just pinched my own nipple by accident trying to fix my top,negative
1965987495,@verwon nice .. I can't ever get that from my ex!,positive
1965987607,lost some $ at work....nt happy right now    --SLOANSTER--,negative
1965988026,Not feelin right. Hope the feeling passes. Stupid stomach.,negative
1965988154,"@PENLDN just got in, gonna go upto bed in a sec, not drunk! I'm disgusted with myself  haha",negative
1965993765,Is still stuck in the office working!,negative
1965994219,really sick and tired but my body's resisting rest!,negative
1965995077,Marley crying for more ball throwing....keeps eying me through the door,negative
1965995286,UP is the saddest movie i've ever seen,negative
1965995913,I'm miserable with my boredom.,negative
1965996220,"@1045CHUMFM Oh ok,Thanks.Dont know where the courthouse id either,I'll learn though.Any nkotb? Twitter stole my pic again  it hates me",negative
1965996603,My computer dies soon  - its so much virus on it but my virus scanner  cant find it :S,negative
1965997032,Missing my baby ducks,negative
1965997271,in a very stress mood,negative
1965997768,"@angelicaaa workies with dad?  aw that sucks working on saturday morning. I'm about to study, when are your exams?",negative
1965998035,@RealLifeKaz we cant come toniiiite !! arggh i want to tho  have fun for uss. well def see u 2morrow nite tho!,positive
1965998126,Okay haileys really gone now.  everyone keep her in your prayers.,negative
1965998142,can't school just be done already? it hurts too much... seeing him every day,positive
1965998145,@momlogic OMG....that is soooo sad.,negative
1965998335,WTF? Twitter doesnt support messages from my phone -I wanted to be able to Twit while on vacay.   Poo on you Twitter,negative
1965998513,"I'm very upset right now, like I can't even formulate a complete thought....",negative
1965999020,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,negative
1965999384,Finally lost FM97,negative
1966000359,Standing ovation for Wieters. Nobody was sitting down. Insane. Hit into double play though,positive
1966000466,@BrittneyCash Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml,negative
1966000724,OMG JLO AND MARC ANTHONY WERE AT MY OLD SCHOOL GRADUATION  BRB UPSET,negative
1966001568,@susansediqe soooo over ppl telling me they went to the tonite show!!!  Ive had dreams of meeting him  I'm embarrassd of that a lil LOL,negative
